,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
917,Granulosa_sq,chr2:69237014-69237515,8.380445,2.654545,7.966563775589964e-17,3.9403478282157156e-15,0.07413509060955518,0.00980392156862745
918,Granulosa_sq,chr2:240370019-240370520,8.378231,1.3562076,9.817584598405573e-17,4.812092042086227e-15,0.18904448105436572,0.07720588235294118
919,Granulosa_sq,chr15:70062335-70062836,8.372102,1.8173586,9.696427135190559e-17,4.757473682769474e-15,0.13220757825370674,0.03308823529411765
920,Granulosa_sq,chr6:6699971-6700472,8.365674,1.1442335,1.1544190283318274e-16,5.630181017837288e-15,0.2549423393739704,0.11397058823529412
922,Granulosa_sq,chr4:183563778-183564279,8.362022,0.87182176,1.3108696495817093e-16,6.3488921434246015e-15,0.4056836902800659,0.22303921568627452
923,Granulosa_sq,chrX:41442158-41442659,8.361755,0.9303773,1.2964247216150905e-16,6.285154420936113e-15,0.3653212520593081,0.1875
924,Granulosa_sq,chr2:217622174-217622675,8.358219,0.8317491,1.432114759077883e-16,6.895153313957952e-15,0.44769357495881384,0.23897058823529413
925,Granulosa_sq,chr1:14945328-14945829,8.356553,1.0505244,1.3144554353527961e-16,6.3599620703415166e-15,0.306836902800659,0.13848039215686275
926,Granulosa_sq,chr5:176994730-176995231,8.351682,1.0098696,1.382069894705324e-16,6.667328702100624e-15,0.32084019769357497,0.15196078431372548
928,Granulosa_sq,chr6:27332763-27333264,8.34947,1.4284025,1.216792697335156e-16,5.922571977666053e-15,0.17257001647446457,0.06495098039215687
929,Granulosa_sq,chr14:84087835-84088336,8.346017,1.0757924,1.3722356707090886e-16,6.626779397987731e-15,0.2808896210873147,0.1323529411764706
931,Granulosa_sq,chr12:6268757-6269258,8.339481,2.00064,1.1433182340742132e-16,5.581606592435956e-15,0.09802306425041186,0.029411764705882353
934,Granulosa_sq,chr16:27243098-27243599,8.331611,2.1526504,1.2482204336818213e-16,6.0634755664760326e-15,0.09266886326194398,0.01838235294117647
935,Granulosa_sq,chr7:73622925-73623426,8.329024,1.0057381,1.6351638785678996e-16,7.857299749303139e-15,0.3241350906095552,0.15808823529411764
936,Granulosa_sq,chr17:82230825-82231326,8.3240595,0.87377584,1.788524965276645e-16,8.560594493780593e-15,0.39662273476112025,0.21446078431372548
937,Granulosa_sq,chr2:212539043-212539544,8.313076,0.89415723,1.9678172990799791e-16,9.382038871256855e-15,0.3846787479406919,0.19607843137254902
939,Granulosa_sq,chr2:209495894-209496395,8.299464,1.7877522,1.6548681174633906e-16,7.935535142997217e-15,0.11655683690280066,0.03553921568627451
940,Granulosa_sq,chr22:19959209-19959710,8.298217,0.7809188,2.2441462421102317e-16,1.061672163687681e-14,0.46334431630971995,0.2769607843137255
941,Granulosa_sq,chr7:17276026-17276527,8.297587,2.0956154,1.6284792036273062e-16,7.832872881399897e-15,0.09266886326194398,0.023284313725490197
942,Granulosa_sq,chr1:43858380-43858881,8.295882,1.4867527,1.9300902689764406e-16,9.220139227296928e-15,0.17462932454695224,0.05514705882352941
943,Granulosa_sq,chr6:39962833-39963334,8.284102,1.7457972,1.9942740639053426e-16,9.498919608963744e-15,0.12973640856672158,0.03553921568627451
944,Granulosa_sq,chr12:130161399-130161900,8.280949,1.777583,1.944929442242847e-16,9.281962295238375e-15,0.12191103789126853,0.03676470588235294
947,Granulosa_sq,chrX:136169378-136169879,8.273397,1.6353412,2.1643449009832402e-16,1.0268987344461412e-14,0.1400329489291598,0.04534313725490196
948,Granulosa_sq,chr3:31275211-31275712,8.272242,1.5025688,2.422798048220331e-16,1.1428737909816194e-14,0.18039538714991762,0.05392156862745098
949,Granulosa_sq,chr2:188978674-188979175,8.268811,2.147322,2.0498935942785025e-16,9.74486345493892e-15,0.08937397034596375,0.020833333333333332
950,Granulosa_sq,chr1:84603160-84603661,8.26863,2.093969,2.1719544805830303e-16,1.0295106330104661e-14,0.10337726523887973,0.0196078431372549
951,Granulosa_sq,chr6:90218327-90218828,8.260523,0.9982165,2.8916917790563876e-16,1.3575133085998208e-14,0.3290774299835255,0.1568627450980392
952,Granulosa_sq,chr3:190281241-190281742,8.257209,1.5072379,2.603045293893221e-16,1.2267164416317407e-14,0.16392092257001648,0.05392156862745098
954,Granulosa_sq,chr2:200585701-200586202,8.253357,1.0662835,2.916357491074325e-16,1.3664699175371912e-14,0.27635914332784184,0.1323529411764706
955,Granulosa_sq,chr2:170530120-170530621,8.2526245,0.9869073,3.214503531347728e-16,1.496135768248685e-14,0.3488467874794069,0.16176470588235295
956,Granulosa_sq,chr12:122368192-122368693,8.251368,1.2102253,2.9643375140500356e-16,1.3876219921032115e-14,0.23929159802306424,0.09803921568627451
958,Granulosa_sq,chr10:59894033-59894534,8.247596,1.2495954,3.0498812644408546e-16,1.4235786432505085e-14,0.22940691927512355,0.0857843137254902
959,Granulosa_sq,chr6:29748859-29749360,8.243708,0.7207304,3.720082896026378e-16,1.7167480662728522e-14,0.5424217462932455,0.3235294117647059
960,Granulosa_sq,chr20:12575649-12576150,8.234339,1.6547513,3.0276085483932334e-16,1.4145322575143439e-14,0.13838550247116968,0.041666666666666664
961,Granulosa_sq,chr1:232620450-232620951,8.230066,1.2790256,3.4243068716514215e-16,1.5892487593982218e-14,0.21746293245469522,0.0821078431372549
963,Granulosa_sq,chr9:113609620-113610121,8.228937,1.5756211,3.057903702502052e-16,1.4259625873717147e-14,0.1371499176276771,0.051470588235294115
964,Granulosa_sq,chr16:75116550-75117051,8.225724,1.2225056,3.542415429068246e-16,1.6363015632080397e-14,0.22405271828665568,0.09068627450980392
966,Granulosa_sq,chr14:68548141-68548642,8.224573,1.3698884,3.432667114638735e-16,1.5901115269581724e-14,0.1873970345963756,0.07230392156862746
967,Granulosa_sq,chr5:96778338-96778839,8.220271,1.6830726,3.432353789946394e-16,1.5901115269581724e-14,0.14373970345963757,0.03799019607843137
968,Granulosa_sq,chr2:217402990-217403491,8.219979,1.8892713,3.258014152833898e-16,1.5135069165638724e-14,0.11449752883031301,0.02696078431372549
969,Granulosa_sq,chr18:3771278-3771779,8.218247,0.9940183,4.1538043164167726e-16,1.9096959186669103e-14,0.3340197693574959,0.15808823529411764
970,Granulosa_sq,chr14:21038923-21039424,8.216859,1.3078209,3.7379949395819634e-16,1.7233882983933167e-14,0.20387149917627678,0.07965686274509803
972,Granulosa_sq,chr3:37885719-37886220,8.2122,1.3720771,3.9792007706834015e-16,1.831143594539228e-14,0.20181219110378912,0.06740196078431372
974,Granulosa_sq,chr9:2817987-2818488,8.210295,1.1315984,4.199124735942143e-16,1.9269098002634317e-14,0.2644151565074135,0.11029411764705882
975,Granulosa_sq,chr22:30031972-30032473,8.209723,2.5280526,3.249642988063443e-16,1.511053099307029e-14,0.07331136738056013,0.012254901960784314
976,Granulosa_sq,chr1:67646984-67647485,8.20836,1.642484,3.767360197731958e-16,1.735291514053241e-14,0.14497528830313014,0.04044117647058824
978,Granulosa_sq,chr14:54565746-54566247,8.204781,0.8363212,4.854563704876875e-16,2.2028821219987207e-14,0.43780889621087316,0.23651960784313725
979,Granulosa_sq,chr7:150341552-150342053,8.20151,0.8378919,4.971774036532526e-16,2.2518913939357553e-14,0.42792421746293247,0.22916666666666666
981,Granulosa_sq,chr9:2728011-2728512,8.198603,1.4400802,4.211277885358639e-16,1.930675541875244e-14,0.17174629324546953,0.061274509803921566
982,Granulosa_sq,chr1:64476536-64477037,8.198188,1.0186785,4.75993442476043e-16,2.1639564336060034e-14,0.3113673805601318,0.14460784313725492
983,Granulosa_sq,chr3:125061083-125061584,8.196193,1.6243159,4.184713163527818e-16,1.9220996602844156e-14,0.14497528830313014,0.041666666666666664
984,Granulosa_sq,chr16:85206726-85207227,8.196107,1.1244602,4.570184247858436e-16,2.0912975009587566e-14,0.25370675453047775,0.11887254901960784
985,Granulosa_sq,chr1:184296445-184296946,8.191403,0.75042886,5.667495048590972e-16,2.545792977887278e-14,0.5234761120263591,0.3088235294117647
986,Granulosa_sq,chr22:19892145-19892646,8.187601,0.958835,5.150226988823431e-16,2.326257189402362e-14,0.3340197693574959,0.17279411764705882
989,Granulosa_sq,chr9:93159877-93160378,8.180669,0.82175833,5.866191338188839e-16,2.6326282723870045e-14,0.4390444810543657,0.24142156862745098
991,Granulosa_sq,chr12:57836776-57837277,8.178312,1.0292761,5.512340242675327e-16,2.4829387444838765e-14,0.3002471169686985,0.13970588235294118
992,Granulosa_sq,chr16:56682127-56682628,8.17411,0.73126936,6.202398223611878e-16,2.7809597974740813e-14,0.5037067545304778,0.3088235294117647
993,Granulosa_sq,chr2:66240264-66240765,8.173887,1.9914786,4.72957323456914e-16,2.1541576714657227e-14,0.10749588138385502,0.022058823529411766
994,Granulosa_sq,chr6:158060341-158060842,8.171559,1.8401788,4.719183761374705e-16,2.151428816916742e-14,0.11449752883031301,0.031862745098039214
995,Granulosa_sq,chr11:6606864-6607365,8.169896,0.7573962,6.431755542724188e-16,2.872778347115921e-14,0.4802306425041186,0.2867647058823529
996,Granulosa_sq,chr9:133506563-133507064,8.167141,1.4935218,5.590651482079168e-16,2.515896030808341e-14,0.17462932454695224,0.051470588235294115
997,Granulosa_sq,chr16:81383946-81384447,8.166902,1.9218026,4.880018680104912e-16,2.212380665196404e-14,0.10378912685337727,0.02696078431372549
998,Granulosa_sq,chr12:77231525-77232026,8.162561,2.1205032,5.012997627956026e-16,2.2684625806357532e-14,0.09390444810543658,0.01838235294117647
999,Granulosa_sq,chr11:85685988-85686489,8.158876,0.76841295,7.131796685283376e-16,3.171509985945517e-14,0.4818780889621087,0.2806372549019608
1000,Granulosa_sq,chr1:247111675-247112176,8.148959,0.96828204,7.249022159919104e-16,3.217789627919808e-14,0.342668863261944,0.16666666666666666
1001,Granulosa_sq,chr18:23992372-23992873,8.147712,1.0610203,7.156332760269884e-16,3.1795306960410706e-14,0.2981878088962109,0.13357843137254902
1002,Granulosa_sq,chr5:96776591-96777092,8.147181,1.4571487,6.539123482918781e-16,2.9159006692245943e-14,0.17915980230642503,0.056372549019607844
1003,Granulosa_sq,chr19:38665954-38666455,8.143339,1.3661761,6.559638247515216e-16,2.9223845551338966e-14,0.18163097199341022,0.06985294117647059
1005,Granulosa_sq,chr1:244273712-244274213,8.139128,1.9486886,6.436545717110717e-16,2.872778347115921e-14,0.11367380560131796,0.022058823529411766
1008,Granulosa_sq,chr2:238847735-238848236,8.131557,1.2368997,7.442163644236251e-16,3.3005287305993174e-14,0.2158154859967051,0.09191176470588236
1009,Granulosa_sq,chr3:112390801-112391302,8.118079,1.1726528,8.881109680624137e-16,3.9209137386921565e-14,0.2549423393739704,0.09926470588235294
1010,Granulosa_sq,chr1:153087603-153088104,8.116623,1.8858421,7.45535777332112e-16,3.303385291644467e-14,0.11120263591433278,0.02696078431372549
1011,Granulosa_sq,chr18:23135201-23135702,8.113929,0.8912132,9.546893361196272e-16,4.195915386789201e-14,0.3805601317957166,0.19730392156862744
1012,Granulosa_sq,chr2:15912129-15912630,8.103507,0.76730525,1.0723899580561724e-15,4.6837588909137314e-14,0.46540362438220756,0.27205882352941174
1013,Granulosa_sq,chr9:87569498-87569999,8.092043,1.282079,1.0683567707218709e-15,4.6703135079000674e-14,0.21911037891268534,0.07475490196078431
1015,Granulosa_sq,chr9:38047722-38048223,8.089845,1.4422011,1.037756440975209e-15,4.552818997595004e-14,0.17504118616144976,0.056372549019607844
1016,Granulosa_sq,chr1:54335668-54336169,8.089627,1.3175513,1.0392575118607098e-15,4.555318970223149e-14,0.1985172981878089,0.07352941176470588
1017,Granulosa_sq,chr5:151020260-151020761,8.089039,0.7180761,1.2803662239647311e-15,5.552453420007336e-14,0.5411861614497528,0.31985294117647056
1018,Granulosa_sq,chr11:6320314-6320815,8.087466,1.4037057,1.053422075524202e-15,4.6132719488287726e-14,0.18245469522240526,0.0625
1019,Granulosa_sq,chr10:123995397-123995898,8.085995,1.1969922,1.1073805536469534e-15,4.8322689154993773e-14,0.23187808896210874,0.09926470588235294
1021,Granulosa_sq,chr22:22730990-22731491,8.084178,2.0879457,9.368730931294605e-16,4.12131484681779e-14,0.09308072487644152,0.020833333333333332
1022,Granulosa_sq,chr17:879515-880016,8.08157,1.1375622,1.195635992526176e-15,5.1988378530135957e-14,0.257825370675453,0.10661764705882353
1024,Granulosa_sq,chr19:3428492-3428993,8.080372,1.4313238,1.0661333682006219e-15,4.66476260932646e-14,0.1630971993410214,0.061274509803921566
1026,Granulosa_sq,chr6:3848993-3849494,8.076866,0.7081715,1.3609906449588595e-15,5.886434958395448e-14,0.5317133443163097,0.3272058823529412
1027,Granulosa_sq,chr22:35663067-35663568,8.073536,1.584462,1.115997441945531e-15,4.865530023854683e-14,0.14497528830313014,0.04411764705882353
1028,Granulosa_sq,chr2:85741825-85742326,8.070785,1.0657521,1.2657575098520637e-15,5.4939716157438687e-14,0.27182866556836904,0.12745098039215685
1029,Granulosa_sq,chr15:58332061-58332562,8.0604725,0.9408192,1.4610952759356037e-15,6.286050801490055e-14,0.35502471169686983,0.17524509803921567
1031,Granulosa_sq,chr5:159451179-159451680,8.05298,1.9915508,1.1946214643697185e-15,5.1988378530135957e-14,0.09349258649093904,0.024509803921568627
1032,Granulosa_sq,chr18:80147643-80148144,8.052929,0.81654614,1.5370597866114042e-15,6.601260191542587e-14,0.4060955518945634,0.23897058823529413
1033,Granulosa_sq,chr5:111680908-111681409,8.049493,1.5898147,1.345264482180897e-15,5.823566608393181e-14,0.14044481054365734,0.04411764705882353
1034,Granulosa_sq,chr20:53439179-53439680,8.048336,1.5204724,1.4217339588381144e-15,6.12748546823648e-14,0.16474464579901152,0.05024509803921569
1035,Granulosa_sq,chr8:22551607-22552108,8.03897,1.2199521,1.5387083248248516e-15,6.602543432057655e-14,0.21087314662273476,0.09068627450980392
1036,Granulosa_sq,chr8:26169335-26169836,8.038234,1.7298383,1.3931938590375396e-15,6.015080671009648e-14,0.11614497528830313,0.03553921568627451
1037,Granulosa_sq,chr5:169142162-169142663,8.037934,1.8026711,1.4467032280033043e-15,6.229611074316693e-14,0.12067545304777595,0.030637254901960783
1038,Granulosa_sq,chr11:82398226-82398727,8.036886,1.0561388,1.7190272871558787e-15,7.344074917537477e-14,0.2903624382207578,0.12990196078431374
1039,Granulosa_sq,chr11:74467318-74467819,8.034756,1.0974467,1.6818522972089234e-15,7.204130369752094e-14,0.257001647446458,0.11519607843137254
1040,Granulosa_sq,chr1:233327450-233327951,8.026764,0.85805565,1.9507994874833027e-15,8.298022480801802e-14,0.3978583196046129,0.21200980392156862
1041,Granulosa_sq,chr12:121124359-121124860,8.025905,1.167845,1.807959070184641e-15,7.70382698921795e-14,0.24258649093904447,0.10049019607843138
1042,Granulosa_sq,chr2:42101928-42102429,8.024669,0.9094142,1.9165590199873695e-15,8.15947063365728e-14,0.35090609555189456,0.18504901960784315
1043,Granulosa_sq,chr5:126477701-126478202,8.021253,1.5045097,1.697915156821356e-15,7.26021990613901e-14,0.1556836902800659,0.05392156862745098
1044,Granulosa_sq,chrX:150547596-150548097,8.014158,1.0064365,2.0131003121069535e-15,8.525959131371068e-14,0.30518945634266886,0.14705882352941177
1047,Granulosa_sq,chr4:173522043-173522544,8.010498,0.9592868,2.101867327738002e-15,8.878846638252146e-14,0.3228995057660626,0.1642156862745098
1048,Granulosa_sq,chr4:87530772-87531273,8.008463,1.60204,1.8076578594264826e-15,7.70382698921795e-14,0.1326194398682043,0.04534313725490196
1049,Granulosa_sq,chr8:22973812-22974313,8.003186,0.936958,2.220788914360377e-15,9.348909752475609e-14,0.32537067545304776,0.17279411764705882
1051,Granulosa_sq,chr1:232613862-232614363,8.000085,1.6114056,1.997813787084578e-15,8.475893930860043e-14,0.13920922570016475,0.041666666666666664
1052,Granulosa_sq,chr2:128563253-128563754,7.9959755,1.5113642,2.1440297969124752e-15,9.04913766829746e-14,0.16103789126853377,0.049019607843137254
1053,Granulosa_sq,chr14:68563643-68564144,7.9954762,1.8346114,1.9544156317135253e-15,8.298971306990497e-14,0.10873146622734761,0.029411764705882353
1054,Granulosa_sq,chr20:17556745-17557246,7.994078,1.976537,1.953064776392863e-15,8.298971306990497e-14,0.09884678747940692,0.022058823529411766
1056,Granulosa_sq,chr1:67618644-67619145,7.9921474,1.7040417,2.0240969557102865e-15,8.565116849695509e-14,0.12108731466227347,0.03553921568627451
1057,Granulosa_sq,chr3:9028051-9028552,7.990375,1.225295,2.352825161908451e-15,9.8707674481197e-14,0.22034596375617793,0.08700980392156862
1058,Granulosa_sq,chr6:88376995-88377496,7.980819,1.4166555,2.4267772996975697e-15,1.0172293502082777e-13,0.1742174629324547,0.06004901960784314
1059,Granulosa_sq,chr10:14405593-14406094,7.9805183,1.6098943,2.3504321264377304e-15,9.869192131240725e-14,0.14373970345963757,0.04044117647058824
1060,Granulosa_sq,chr8:141276649-141277150,7.973525,0.7927371,3.0358838958233164e-15,1.2606649620712154e-13,0.4485172981878089,0.2512254901960784
1061,Granulosa_sq,chr3:16484171-16484672,7.973106,1.7502677,2.4630714465078214e-15,1.0306763554219256e-13,0.12685337726523888,0.03308823529411765
1062,Granulosa_sq,chr7:48088725-48089226,7.9711947,0.7959531,3.0388092186275997e-15,1.260809419402937e-13,0.43204283360790774,0.2426470588235294
1064,Granulosa_sq,chr9:14315231-14315732,7.971017,0.9018282,2.9825579115226842e-15,1.2395733675272313e-13,0.3653212520593081,0.18382352941176472
1066,Granulosa_sq,chr22:35973882-35974383,7.9626327,1.4794105,2.6126483893842774e-15,1.0904686114634018e-13,0.1412685337726524,0.05759803921568627
1067,Granulosa_sq,chr18:77087268-77087769,7.961516,1.1549855,2.8717342675747208e-15,1.1955457461017243e-13,0.2298187808896211,0.10416666666666667
1068,Granulosa_sq,chr2:240960460-240960961,7.954968,0.8920721,3.3291566840877755e-15,1.3696581792726804e-13,0.3628500823723229,0.19117647058823528
1069,Granulosa_sq,chr13:109744435-109744936,7.945925,0.978339,3.518989036401557e-15,1.4441139823293202e-13,0.31795716639209226,0.15318627450980393
1070,Granulosa_sq,chr3:102180183-102180684,7.9448957,1.5633416,3.0888101921706693e-15,1.2783022687852167e-13,0.1429159802306425,0.0428921568627451
1072,Granulosa_sq,chr2:176116385-176116886,7.9426684,1.1093522,3.451222719613997e-15,1.4174933818250031e-13,0.25205930807248766,0.11151960784313726
1073,Granulosa_sq,chr6:129130500-129131001,7.9379325,1.9634497,3.0489383966472367e-15,1.2639399961762109e-13,0.10214168039538715,0.023284313725490197
1074,Granulosa_sq,chr7:37927965-37928466,7.9367924,2.4646664,2.9084904555313077e-15,1.2098182620172192e-13,0.07248764415156507,0.012254901960784314
1075,Granulosa_sq,chr7:37092494-37092995,7.935907,1.3489046,3.563073693014464e-15,1.4609796801440782e-13,0.19934102141680396,0.07352941176470588
1076,Granulosa_sq,chr17:48585312-48585813,7.9318895,1.1494323,3.74626423915917e-15,1.5322408677838555e-13,0.23805601317957167,0.10294117647058823
1077,Granulosa_sq,chr3:25427929-25428430,7.931588,1.1956562,3.688039337710802e-15,1.5096888726594086e-13,0.22116968698517298,0.09191176470588236
1078,Granulosa_sq,chr3:49266715-49267216,7.9315805,1.4776137,3.425304170528365e-15,1.4080302866364374e-13,0.15362438220757826,0.05514705882352941
1079,Granulosa_sq,chr2:188975623-188976124,7.931348,2.4238682,3.114418405434939e-15,1.2878106943251134e-13,0.07742998352553541,0.011029411764705883
1080,Granulosa_sq,chr10:124010469-124010970,7.92996,2.4618113,3.152159928361219e-15,1.3023159393213324e-13,0.07742998352553541,0.011029411764705883
1082,Granulosa_sq,chr11:86578000-86578501,7.9244976,1.9344755,3.268148194013062e-15,1.3456902795163043e-13,0.09060955518945635,0.02696078431372549
1083,Granulosa_sq,chr1:36380125-36380626,7.9158864,1.0765069,4.424764688659176e-15,1.7992204012896168e-13,0.2771828665568369,0.11519607843137254
1084,Granulosa_sq,chr6:85461061-85461562,7.913302,1.3976701,4.085132780257251e-15,1.666659217780183e-13,0.17092257001647446,0.058823529411764705
1085,Granulosa_sq,chr12:104580924-104581425,7.908247,1.43328,4.164790583779077e-15,1.6977421748893428e-13,0.15897858319604613,0.05514705882352941
1087,Granulosa_sq,chr1:158149593-158150094,7.8894095,0.78860354,5.737700298774862e-15,2.317680309786705e-13,0.4357495881383855,0.24509803921568626
1088,Granulosa_sq,chr4:126369052-126369553,7.889246,2.390765,4.369921429412657e-15,1.7783980579249495e-13,0.07907742998352553,0.012254901960784314
1089,Granulosa_sq,chr1:119631408-119631909,7.8876247,0.7120404,5.986010803645256e-15,2.413995799521146e-13,0.5086490939044481,0.3002450980392157
1090,Granulosa_sq,chr6:1609580-1610081,7.8855762,0.8384748,5.8318063050683424e-15,2.353749744430925e-13,0.3986820428336079,0.20955882352941177
1091,Granulosa_sq,chr2:134393028-134393529,7.8769255,2.2278204,4.781558421779014e-15,1.9378582710701245e-13,0.08319604612850082,0.015931372549019607
1092,Granulosa_sq,chr2:68762610-68763111,7.873455,1.6291536,5.16086247535003e-15,2.0898502459163693e-13,0.12108731466227347,0.04044117647058824
1093,Granulosa_sq,chr3:37787199-37787700,7.871772,1.8337206,5.209740346062418e-15,2.1078980025503334e-13,0.10461285008237232,0.028186274509803922
1097,Granulosa_sq,chr7:29795828-29796329,7.8560658,0.7137836,7.312204476907774e-15,2.9199273991583476e-13,0.4872322899505766,0.3075980392156863
1098,Granulosa_sq,chr12:18340142-18340643,7.8539286,1.945401,6.141194746625586e-15,2.4725006042854635e-13,0.11037891268533773,0.023284313725490197
1099,Granulosa_sq,chr10:122127221-122127722,7.844279,1.7523631,6.405638813350902e-15,2.570505609784135e-13,0.10749588138385502,0.03431372549019608
1100,Granulosa_sq,chr1:244322927-244323428,7.8403473,0.8141864,8.520020339465953e-15,3.3692306786229267e-13,0.42751235584843494,0.22303921568627452
1102,Granulosa_sq,chr6:31122854-31123355,7.838559,0.8377861,8.443605349693544e-15,3.3417139392472416e-13,0.4102141680395387,0.2193627450980392
1103,Granulosa_sq,chr5:68730636-68731137,7.8363705,1.712179,7.157545202734392e-15,2.862842507621899e-13,0.12355848434925865,0.03308823529411765
1104,Granulosa_sq,chr2:189347453-189347954,7.8362856,1.9300517,6.912038943144243e-15,2.7714443359162866e-13,0.10420098846787479,0.024509803921568627
1105,Granulosa_sq,chr17:55276509-55277010,7.8356934,3.4904606,6.2810913073531195e-15,2.5225955950886086e-13,0.04695222405271829,0.003676470588235294
1106,Granulosa_sq,chr12:32039322-32039823,7.835516,1.1020887,7.97356283091356e-15,3.1685034362290707e-13,0.2541186161449753,0.10784313725490197
1107,Granulosa_sq,chr9:131635247-131635748,7.834535,1.2237213,7.874435373020536e-15,3.1367569636974393e-13,0.21252059308072488,0.08700980392156862
1108,Granulosa_sq,chr18:59696296-59696797,7.83366,1.0726987,8.119374564865506e-15,3.2238266687461526e-13,0.2627677100494234,0.11887254901960784
1109,Granulosa_sq,chr17:33284010-33284511,7.832167,1.2020304,7.952982689996477e-15,3.165468301436596e-13,0.21210873146622736,0.09068627450980392
1110,Granulosa_sq,chr2:102142482-102142983,7.829581,0.9125853,8.626947437320826e-15,3.408759190560766e-13,0.3319604612850082,0.16789215686274508
1113,Granulosa_sq,chr5:150428084-150428585,7.820066,1.7670872,7.959589003306408e-15,3.1655220754043867e-13,0.11449752883031301,0.03308823529411765
1114,Granulosa_sq,chr9:124282750-124283251,7.813615,1.3660886,8.919164872843815e-15,3.5185386135879107e-13,0.17792421746293247,0.061274509803921566
1115,Granulosa_sq,chr3:100982697-100983198,7.8130393,2.1597497,7.718023561645996e-15,3.0769564675227157e-13,0.07825370675453047,0.0196078431372549
1116,Granulosa_sq,chr15:57501927-57502428,7.810584,1.0867022,9.28886644721509e-15,3.652600321530712e-13,0.23805601317957167,0.11642156862745098
1118,Granulosa_sq,chr15:95874540-95875041,7.8082047,1.4479365,9.067178469930812e-15,3.5711688342480315e-13,0.15815485996705106,0.05759803921568627
1119,Granulosa_sq,chr16:29178066-29178567,7.8010755,1.092608,9.907978377409267e-15,3.889795973416767e-13,0.23270181219110378,0.11642156862745098
1120,Granulosa_sq,chr11:117907138-117907639,7.8010035,0.77668077,1.1076593481724338e-14,4.3242914871948076e-13,0.4242174629324547,0.25612745098039214
1121,Granulosa_sq,chr1:93221847-93222348,7.796632,1.2866836,1.0222155124291697e-14,4.003500097798054e-13,0.18780889621087316,0.07230392156862746
1122,Granulosa_sq,chr3:114624764-114625265,7.78931,1.5580491,1.0170107987584674e-14,3.9863074713836495e-13,0.13467874794069193,0.04534313725490196
1123,Granulosa_sq,chr20:45337659-45338160,7.7875032,1.3235271,1.1028952045445153e-14,4.309131367468375e-13,0.1828665568369028,0.06740196078431372
1124,Granulosa_sq,chr3:129626587-129627088,7.787085,0.90275764,1.252572481629476e-14,4.8705952371915e-13,0.3657331136738056,0.17279411764705882
1126,Granulosa_sq,chr12:52976674-52977175,7.784217,1.0387458,1.1636874847721823e-14,4.53217362202236e-13,0.26070840197693573,0.1323529411764706
1130,Granulosa_sq,chr12:124518419-124518920,7.7671514,0.6993906,1.497179887857127e-14,5.780390574136313e-13,0.5032948929159803,0.3088235294117647
1133,Granulosa_sq,chr14:72544628-72545129,7.759246,1.0634664,1.489508816679921e-14,5.755316175792393e-13,0.2800658978583196,0.11642156862745098
1135,Granulosa_sq,chr12:112307059-112307560,7.7576613,2.5235224,1.160660624054673e-14,4.5239869121021864e-13,0.06507413509060955,0.012254901960784314
1136,Granulosa_sq,chr5:89728740-89729241,7.751286,2.7372634,1.2326809630262277e-14,4.797060832804613e-13,0.06013179571663921,0.007352941176470588
1137,Granulosa_sq,chr18:77096514-77097015,7.7493863,2.0684607,1.296342556373219e-14,5.028801651872225e-13,0.08813838550247118,0.020833333333333332
1141,Granulosa_sq,chr16:85196434-85196935,7.742892,0.813311,1.7597478142779654e-14,6.740922774552485e-13,0.4155683690280066,0.22058823529411764
1142,Granulosa_sq,chr11:18394218-18394719,7.7418885,0.7939786,1.7551074167658136e-14,6.729113393721684e-13,0.4209225700164745,0.23651960784313725
1143,Granulosa_sq,chrX:119041119-119041620,7.741595,0.9324018,1.750369731744994e-14,6.72078776827079e-13,0.34925864909390447,0.15931372549019607
1145,Granulosa_sq,chr13:33270820-33271321,7.7385445,1.5297173,1.6146692928557218e-14,6.214380629317336e-13,0.1544481054365733,0.041666666666666664
1146,Granulosa_sq,chr11:35525473-35525974,7.7380023,1.1650008,1.7056280816156243e-14,6.554140523832797e-13,0.23805601317957167,0.08946078431372549
1147,Granulosa_sq,chr11:11538158-11538659,7.7354064,0.74828666,1.8548665878216617e-14,7.094175830842238e-13,0.4592257001647446,0.27205882352941174
1148,Granulosa_sq,chr12:75722598-75723099,7.734214,2.9267104,1.3846661844488341e-14,5.367172404491571e-13,0.05313014827018122,0.007352941176470588
1149,Granulosa_sq,chr2:98149200-98149701,7.727086,1.004563,1.8358510390695398e-14,7.026942510028535e-13,0.27635914332784184,0.13602941176470587
1150,Granulosa_sq,chr20:48295429-48295930,7.726995,0.77099323,1.9793779349507154e-14,7.505831817363113e-13,0.4258649093904448,0.24387254901960784
1151,Granulosa_sq,chr15:29556288-29556789,7.7256436,1.3354628,1.755289304411323e-14,6.729113393721684e-13,0.1771004942339374,0.06740196078431372
1152,Granulosa_sq,chr7:47239935-47240436,7.72035,1.1826195,1.9079571309135695e-14,7.263154783883197e-13,0.22075782537067545,0.08946078431372549
1154,Granulosa_sq,chr4:173528743-173529244,7.704345,1.6629009,1.9368810040636595e-14,7.354623221056181e-13,0.12273476112026359,0.03553921568627451
1155,Granulosa_sq,chr1:187409327-187409828,7.7041726,1.7378837,1.9137063015478628e-14,7.279375672847341e-13,0.11037891268533773,0.031862745098039214
